QUANTITY	TIME	FAC	ORG	LOC	EVENT
['about 2ft']	[]	['Radcliff', 'Ft. Knox']	['US Cav.']	[]	[]
[]	[]	['McLaughin/Princeton Pike Rd', 'Main St.']	[]	[]	[]
[]	[]	['White Hall', 'Alumni House', 'Sullivan hall']	[]	[]	[]
[]	['a rainy night']	['the Four Mile bridge']	[]	[]	[]
[]	[]	['Keene']	['Eastern Kentucky University', 'University']	[]	[]
[]	"['one morning', '1:03 in the morning', 'late at night', ""about 6.45, 7 o'clock""]"	['Madison Middle']	['Girls']	[]	['the Civil war']
[]	['night']	[]	[]	[]	[]
['four mile']	[]	['Westover Mansion']	[]	[]	[]
[]	[]	['White Hall', 'White Hall State Historic Site']	[]	[]	['the Mexican War', 'Civil War']
[]	[]	[]	[]	[]	[]
[]	[]	['Plantation']	[]	[]	[]
[]	[]	[]	['the Hart County Historical Museum']	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Brooks Road']	[]	[]	[]
[]	['late at night']	['Bullitt Central High']	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['1:17am,', '13 minutes']	['the Nada Tunnel']	['the job corps']	['the Red River Gorge']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
"[""15mph's looking through rear view mirror""]"	['11:30pm at']	['fishing creek park']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['St. Mary’s College']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['a few minutes']	[]	[]	[]	[]
['7 miles']	[]	['Rt. 989']	[]	[]	[]
[]	['nighttime', 'one minute', 'hours']	['Ryle high school']	[]	[]	[]
[]	['Monday night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['Slate Hollow', 'Slate Poibt', 'Surrounding Hills']	[]
[]	['9pm', 'night']	[]	[]	[]	[]
[]	[]	['US 25']	[]	[]	['Civil War']
[]	['midnight']	['Russellville rd']	[]	[]	[]
['2 miles']	['nights', 'midnight']	['the Markland Dam', 'US42']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['a Bed and Breakfast']	[]	['the Civil War']
[]	['night']	[]	[]	[]	['Civil War']
['about a mile']	['About five seconds']	[]	[]	['Mining', 'Hollow']	[]
[]	[]	[]	[]	[]	['the civil war']
[]	[]	['Barren Rd. Cemetery']	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	['Archer Hall']	[]	[]	[]
[]	['every morning']	[]	['Gillespie (Johnson) Hall - CC']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['I-75']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['The Tathum Springs Hotel']	[]	[]
[]	['half night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the dark night']	['Ghost Bridge']	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['the night']	"[""the Devil's Chair"", 'The Alma Cemetery']"	[]	[]	[]
[]	[]	[]	['Wabaunsee High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['the stroke of midnight']	[]	[]	[]	[]
['about five miles']	[]	['All American Road', 'Barnes']	[]	[]	[]
['about one half of an acre']	[]	[]	['the Haunted Paces List']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['about five minutes']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['THE ROYSTER STADIUM']	[]	[]	[]
[]	[]	[]	['Wal-mart']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	[]	['the Dalton Gang']	[]	[]
[]	[]	['Round Mound Cemetery']	['TIME']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Clay Center']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['3:30', 'every morning']	['Ft. Dodge']	[]	[]	[]
[]	['hours']	['Soul Intermediate Center']	['Dodge City Senior High School']	[]	[]
[]	[]	"[""Saint Mary's""]"	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Railroad Museum']	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['a Chiefs Circle']	[]	['Moon Lake']	[]
[]	[]	[]	[]	['Bleeding Kansas']	['the Civil War']
[]	[]	[]	[]	[]	[]
[]	[]	['Stevens park']	[]	[]	[]
[]	['late at night']	['Gordon']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['15 to 20 degrees']	[]	[]	[]	[]	[]
['the last hundred yards']	['the late afternoon', 'a moment']	['Fort Hays']	[]	[]	[]
['about maybe 10 pounds']	[]	['Swinging Bridge Park']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Hutchinson Public library']	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['LeHunt']	[]	[]
[]	[]	['Shawnee Road']	[]	[]	['the Civil war']
[]	[]	['Dillon Building', 'Dillon']	"[""Larned State Hospital's""]"	[]	[]
[]	[]	[]	[]	[]	"[""Quatril's Raid""]"
[]	[]	[]	[]	[]	[]
[]	[]	['the Haskell Campus', 'Haskell', 'Hiawatha Hall']	['University of Kansas', 'Haskell Indian Nations University', 'Haskell', 'Universities', 'the US Government', 'National Archives', 'Haskell Institute']	[]	[]
[]	[]	['Bell Tower', 'Hiawatha Hall']	[]	[]	[]
[]	[]	['Haskell']	[]	[]	[]
[]	[]	['Hiawatha Hall']	['Government', 'Christianity']	[]	[]
[]	[]	['Pocahontas Hall']	[]	[]	[]
[]	[]	['Taminend Hall']	[]	[]	[]
[]	[]	[]	['the Lawrence Community Theatre']	[]	[]
[]	['overnight']	[]	[]	[]	[]
[]	[]	[]	['Sigma Nu Fraternity']	[]	[]
[]	['the early evening', 'late at night', 'the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late in the night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Wolf House']	['the Boy Scouts of America']	[]	[]
[]	['night']	[]	['Kansas State']	[]	[]
[]	[]	[]	['k-state']	[]	[]
[]	['some nights']	['Cedars']	[]	[]	[]
[]	[]	[]	[]	['flowertop mountain']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	['Olathe Naval Air Station', 'The New Century Air Center']	['Army Reserve', 'A&E']	[]	['WWII']
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Old Stanley Hotel']	[]	[]
[]	[]	['Stonewall Inn']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['About 100 feet', 'several hundred yards', 'a few feet']	['one night']	[]	[]	[]	['the Persian Gulf War']
['ten-foot']	[]	['Auditorium']	[]	[]	[]
[]	[]	['the Pittsburg Middle School']	[]	[]	[]
[]	['night']	[]	['McCray Hall', 'Music Department']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['El Cado Cemetery']	[]	[]	[]
[]	['opening night', 'the night', 'night']	[]	['salina central high', 'AM 1150 radio']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night', '3 am']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['KDHE']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['ATSF']	[]	[]
[]	['night', 'late at night']	[]	[]	[]	[]
[]	[]	[]	['Topeka High School']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['the night', 'The next morning', 'the evening']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night']	[]	[]	['morgue']	[]
[]	[]	[]	[]	[]	[]
['183 feet']	[]	['Bel Aire']	[]	[]	[]
[]	['seconds']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the wee hours of the morning', 'late at night']	[]	['Sculpture/Ceramics']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Halloween night']	[]	['WW2']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Wilner Auditorium']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"[""a Children's Sanitarium"", 'Albany Campus', ""Parson's home""]"	['Graphic Design', 'Junior College of Albany/Russell Sage', 'Fine Arts']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	['Mohican Hall']	[]	['Indian Quad']	[]
[]	['late at night']	['Pierce Hall', 'Alumni Quad']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
['over 300 acres']	[]	['the Becker House']	['GE', 'GE Plastics']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the MacKenzie Complex', 'Complex', 'Alfred Mackenzie Complex']	['Alfred State College']	[]	[]
[]	['night']	['Fancis Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Ski']	[]	[]	[]
[]	[]	['Curtis Hall']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Pigmans Rd']	[]	[]	[]
[]	[]	['Blithewood Mansion']	[]	[]	[]
[]	['night']	[]	['American Museum of the Moving Image']	[]	[]
[]	[]	['route 90']	['the Aurora Inn']	['Cayuga Lake']	[]
[]	[]	['The Main Building']	['Wells College']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the nights', 'night']	[]	[]	[]	[]
['5 mile']	['night']	['Whiskey Hollow Road']	['KKK']	[]	[]
[]	['the late hours of the night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Rt. 177']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Pioneer Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Casino']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Roberson Mansion']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	"['the Jesus Tree', 'Morefar Golf Club', 'Federal Hill Road', 'Morefar', ""Joe's Hill Road""]"	[]	['Farrington Pond']	['a High School Prom']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Brockport -  Hartwell Hall - Hartwell Hall']	['SUNY Brockport', 'the Brockport Normal School']	[]	[]
[]	[]	[]	['Fordham']	['Rose Hill']	[]
[]	[]	['Administration Building']	[]	[]	[]
[]	[]	['Martyrs Court', 'Coffey Feild', 'Freeman Hall', 'Teirney Hall', 'Millenium Hall', 'Collins Auditorium', 'Lombardi Center', 'Dwane Library']	['Fordham']	[]	[]
[]	[]	['Finlay Hall']	[]	[]	[]
[]	['the late hours of the night']	['Hughes Hall']	[]	[]	[]
[]	[]	['Keating Hall']	['Finlay']	[]	[]
[]	[]	['Keating Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Keating Hall']	[]	[]	[]
[]	[]	"[""Martyr's Court""]"	[]	[]	[]
[]	[]	"[""O'Hare Hall""]"	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night', 'The next evening']	[]	[]	[]	[]
[]	['night']	['Baisley Ave']	[]	[]	[]
[]	[]	"[""Frankie's Castle""]"	[]	[]	[]
[]	[]	['Bohm Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Rippe Hall']	[]	[]	[]
[]	[]	['Sieker Hall']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Catering Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['S.S.']	[]	['WWII']
[]	[]	['Forest Avenue']	[]	[]	[]
[]	[]	['Christ the King Chapel']	[]	[]	[]
[]	[]	['Frisch']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Griffin Hall']	[]	[]	[]
[]	[]	['Kessler Administration Building']	[]	[]	[]
[]	[]	[]	['SUNY Buffalo']	['Grand Island']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Lindbergh elementary - Custodian']	[]	[]
[]	[]	[]	['School For Boys']	[]	[]
[]	[]	[]	[]	[]	['World War II']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Bosco Hall', 'Main Street']	[]	[]	[]
[]	['Early in the morning']	[]	[]	[]	[]
[]	[]	['Old High School']	[]	[]	[]
[]	['the late afternoon']	[]	[]	[]	[]
[]	['midnight', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['East Lake Road']	[]	[]	[]
[]	['seconds later']	[]	[]	[]	[]
[]	['exactly 2:00 a.m.', 'more than 2 hours']	['the Chemung Cemetery']	[]	[]	[]
[]	['nighttime', 'night']	[]	[]	['Monroe']	[]
[]	[]	['Creek road']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
['two feet']	['the early morning hours', 'the right night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['North Residence Hall']	[]	[]	['Revolution']
[]	['midnight']	[]	[]	[]	['Mischief Night']
[]	[]	[]	[]	"['the Dark Path', 'the ""Light Path', ""Jaquin's Pond""]"	[]
[]	[]	[]	['Inn']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	['the Cohoes Falls']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['the Colonie Reform Church']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	['the Hall of Fame']	[]	[]
[]	[]	['Suny Cortland']	['Clark']	[]	[]
[]	['One morning']	['Brockway Hall - Brockway', 'Degroat Hall', 'Brockway']	['College']	[]	[]
[]	[]	['Cortland - Cheney Hall -', 'Cheney', 'Brockway Hall']	['Cortland']	[]	[]
[]	[]	['Brockway Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['the nights']	[]	[]	[]	[]
[]	[]	['The Alms House/Poor Farm']	[]	[]	[]
[]	[]	['the High school']	[]	[]	[]
[]	['a few seconds', 'daylight hours']	[]	[]	['Lake Erie']	[]
[]	[]	[]	['Benett College']	[]	[]
[]	[]	['Roycroft']	[]	[]	[]
[]	[]	['The Roycroft Pavilion']	['the Auroura Players']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the times union']	[]	[]
[]	['night']	[]	[]	[]	[]
['a mere 1.5 miles']	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one evening']	[]	['Inn', 'Webbers Wayside Inn']	[]	[]
[]	['a few seconds']	['Route 52', 'Greenfield Rd']	[]	[]	[]
[]	[]	['the Elementary School']	[]	[]	[]
[]	[]	['The Gym/ 2nd Auditorium']	[]	[]	[]
[]	[]	['The High School']	[]	['The Pool Area']	[]
[]	['night', 'late at night']	[]	[]	[]	[]
[]	[]	['Cowles Hall']	[]	[]	[]
[]	[]	['Tompkins Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 20 feet']	[]	[]	[]	[]	[]
[]	['the night', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	['Lake Erie']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late a night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Steuben Hall', 'Blake and Steuben Halls', 'Monroe', 'Blake Hall']	[]	[]	[]
[]	['One night', 'the middle of the night']	['Belhurst Castle']	[]	[]	[]
[]	['morning']	[]	[]	[]	[]
[]	[]	[]	['Hirshson']	[]	[]
[]	['around 3 in the morning']	['Smith Hall']	[]	[]	[]
[]	['1 until 3 in the morning']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['The Screamer -']	[]	['Skaneateles Lake']	[]
[]	[]	[]	[]	[]	[]
[]	[]	['RT9w', 'Henry Hudson']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['the Gulf War']
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Raynham Hall', 'Raynham Hall']	[]	['Oyster Bay']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['Hauppage']	[]	[]	[]
[]	[]	['The Down Stairs Bathroom']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['around 12-3 am']	['Washington Cemetery']	[]	[]	[]
[]	[]	['West Point']	['Military Police']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Sweet Hollow Road']	[]	[]	[]
[]	[]	['Sweet Hollow Rd']	[]	[]	[]
[]	[]	['Sweet Hollow Rd']	[]	[]	[]
[]	[]	['the Vanderbilt Mansion', 'The Mills Mansion']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Barringer road', 'main st.']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['This Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	['The Little Theater']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Ball Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['McMillan', 'Vivian']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['long island']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['Pollock Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Woodlands']	[]	[]	[]
[]	['late at night']	['Gore rd.']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['McDonald']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Pier']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	['the Civil War']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Central Islip Psychiatric Center']	[]	[]
[]	[]	[]	['FDNY']	[]	[]
[]	[]	[]	[]	['Lake Ronkonkoma']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Mob']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['certain nights']	['the Secura Building']	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	['Hwy O.']	[]	[]	[]
[]	[]	['Memorial Hall', 'Memorial']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Aztalan State park']	[]	[]	[]
['about a mile']	[]	[]	[]	[]	[]
[]	[]	[]	[]	['Michigan Island']	[]
[]	['one night']	['Theater']	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['just seconds before']	[]	['Theatre']	[]	[]
[]	['midnight', 'Every night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about fifty feet']	['the morning']	['Jay', 'Seven Bridges', 'Jay Road', 'Jay road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['40 ft']	[]	[]	[]	['Stevenson Creek']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	['Sunrise']	[]
[]	['late at night']	['Bridge on Boarder']	[]	[]	[]
[]	[]	[]	['the New York Pizzeria']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one night']	[]	[]	['Indian']	[]
[]	[]	[]	[]	[]	[]
[]	[]	['10th', 'Broadway', 'Brittany Residence Hall']	[]	[]	[]
[]	[]	['Ground Zero']	[]	[]	['9/11']
[]	['a very dark night']	[]	[]	[]	[]
[]	['Late at night']	['the Marcy Elementary School']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['dusk', 'night']	[]	[]	[]	[]
[]	[]	[]	['Spanky’s Dinner']	[]	[]
[]	[]	['The Crandall House']	[]	[]	[]
[]	['morning', 'the night']	[]	[]	[]	[]
['at least 15 degrees', 'about 5ft']	[]	['The McGarrah Stagecoach Tavern Inn']	['Inn', 'The McGarrah Stagecoach Tavern Inn', 'SCI-FI']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Route 25A', 'North Country Rd']	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	[]	['Plum Point']	[]	['Plum Point']	[]
[]	['1:00 am']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['over 25 mph']	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night', 'a half an hour later']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Moe']	[]	[]	[]
[]	[]	[]	"[""DiSciascio's""]"	[]	[]
[]	[]	[]	['Cornell']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['nights']	[]	['Swing Inn']	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Nashotah House & Seminary']	[]	[]
['about 7 miles']	['one night']	['elms road', 'Elms road']	[]	[]	[]
[]	['9pm']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	['The Opera House']	[]	[]
[]	['12']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Kjer Theatre']	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Only later', 'closing hours']	['Shepherd Hall']	[]	[]	['the First World War']
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	['Castle Road']	[]	[]	[]
[]	['night']	['Clet Castle']	['Niagara University']	[]	[]
[]	[]	['Clet Hall - Clet Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['County Road 52', 'Cemetery Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Mater Dei']	[]	[]
[]	[]	[]	[]	['Adirondacks']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['early in the morning', 'late at night']	[]	[]	[]	[]
[]	['the twilight hours']	['Montgomery - Hill Avenue Cemetery', 'hill ave.']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the next morning', 'the night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['the Underground Railroad', 'Octagon House', 'Octagon Houses']	[]	[]	[]
[]	[]	[]	['Hotel']	[]	[]
[]	['the morning', 'night']	[]	['Fusion Cafe', 'the Retlaw (Walter backwards) Theater', 'Bravo Theater']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['8 cups']	['night']	[]	['CNN']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['West Shirley Rd', 'Shirley Rd']	[]	['the South-East Corner']	[]
[]	[]	['Memorial Park']	[]	[]	[]
[]	[]	['The Dartford Cemetery']	[]	['Ripon']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	"[""the King's Royal Regiment of NY""]"	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Fort']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Fort Ontario']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Klocks Corners', 'Rt. 104']	[]	[]	[]
[]	['late a night']	[]	[]	[]	[]
[]	['4 PM', 'all hours', 'night', 'the day']	['Boyd ave']	[]	[]	[]
[]	[]	[]	[]	[]	['the Revolutionary War']
